experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true,chosen
anchor,dgp3,300,10,500,5,9,oracle depth,,0.05513381136695058,
anchor,dgp3,300,10,500,5,10,RF,1.0677195373273816,0.04096689169665183,
anchor,dgp3,300,10,500,5,10,tree,1.0710939581700047,0.04630086951348861,
anchor,dgp3,300,10,500,5,10,depth 1,1.066504102377837,0.0412835558736292,
anchor,dgp3,300,10,500,5,10,depth 2,1.0652601575232612,0.039423408972197364,
anchor,dgp3,300,10,500,5,10,depth 3,1.0651723379086209,0.03917124250619885,
anchor,dgp3,300,10,500,5,10,selected,1.0651723379086209,0.03917124250619885,depth 3
anchor,dgp3,300,10,500,5,10,oracle depth,,0.03917124250619885,
anchor,dgp3,300,10,500,5,11,RF,1.022157462697309,0.06384416680055567,
anchor,dgp3,300,10,500,5,11,tree,1.018223546560938,0.061192091542676214,
anchor,dgp3,300,10,500,5,11,depth 1,1.0151608349341266,0.058371384546001735,
anchor,dgp3,300,10,500,5,11,depth 2,1.014918857518773,0.05808555779520841,
anchor,dgp3,300,10,500,5,11,depth 3,1.0153684287163713,0.05873668378967668,
anchor,dgp3,300,10,500,5,11,selected,1.0153684287163713,0.05873668378967668,depth 3
anchor,dgp3,300,10,500,5,11,oracle depth,,0.05808555779520841,
anchor,dgp3,300,10,500,5,12,RF,0.8331040883904147,0.07742047205852289,
anchor,dgp3,300,10,500,5,12,tree,0.8378560334896408,0.08428144868142168,
anchor,dgp3,300,10,500,5,12,depth 1,0.8337122831300143,0.07941337497697823,
anchor,dgp3,300,10,500,5,12,depth 2,0.8324555123322328,0.07787972772634268,
anchor,dgp3,300,10,500,5,12,depth 3,0.8315285868762002,0.07655391207814703,
anchor,dgp3,300,10,500,5,12,selected,0.8315285868762002,0.07655391207814703,depth 3
anchor,dgp3,300,10,500,5,12,oracle depth,,0.07655391207814703,
anchor,dgp3,300,10,500,5,13,RF,1.0263799114867866,0.07796547634603805,
anchor,dgp3,300,10,500,5,13,tree,1.0261550324839703,0.08114323191157062,
anchor,dgp3,300,10,500,5,13,depth 1,1.0218220153775122,0.0781478079484359,
anchor,dgp3,300,10,500,5,13,depth 2,1.0169424375939438,0.0733949486243562,
anchor,dgp3,300,10,500,5,13,depth 3,1.016623805641121,0.07200900459764378,
anchor,dgp3,300,10,500,5,13,selected,1.016623805641121,0.07200900459764378,depth 3
anchor,dgp3,300,10,500,5,13,oracle depth,,0.07200900459764378,
anchor,dgp3,300,10,500,5,14,RF,1.283782424989415,0.057537754502270916,
anchor,dgp3,300,10,500,5,14,tree,1.2885413037249456,0.06409986381695779,
anchor,dgp3,300,10,500,5,14,depth 1,1.284623067619132,0.06006319327088515,
anchor,dgp3,300,10,500,5,14,depth 2,1.2826180564224159,0.058093643671248495,
anchor,dgp3,300,10,500,5,14,depth 3,1.2806225584214863,0.055766894677609126,
anchor,dgp3,300,10,500,5,14,selected,1.2806225584214863,0.055766894677609126,depth 3
anchor,dgp3,300,10,500,5,14,oracle depth,,0.055766894677609126,
anchor,dgp3,300,10,500,5,15,RF,1.9058531627867035,0.04630541496809449,
anchor,dgp3,300,10,500,5,15,tree,1.908232599528111,0.05043303151832098,
anchor,dgp3,300,10,500,5,15,depth 1,1.9042266422292833,0.046090624610857826,
anchor,dgp3,300,10,500,5,15,depth 2,1.9017677543366096,0.04445470092144033,
anchor,dgp3,300,10,500,5,15,depth 3,1.901577180383425,0.04390993837505052,
anchor,dgp3,300,10,500,5,15,selected,1.901577180383425,0.04390993837505052,depth 3
anchor,dgp3,300,10,500,5,15,oracle depth,,0.04390993837505052,
anchor,dgp3,300,10,500,5,16,RF,1.000778819763007,0.061974077107674955,
anchor,dgp3,300,10,500,5,16,tree,1.0199694882322574,0.06825600610351316,
anchor,dgp3,300,10,500,5,16,depth 1,1.010474862775476,0.06411807767294118,
anchor,dgp3,300,10,500,5,16,depth 2,1.0065544882752577,0.06281660987488376,
anchor,dgp3,300,10,500,5,16,depth 3,1.0051903275078182,0.06210610358414891,
anchor,dgp3,300,10,500,5,16,selected,1.010474862775476,0.06411807767294118,depth 1
anchor,dgp3,300,10,500,5,16,oracle depth,,0.06210610358414891,
anchor,dgp3,300,10,500,5,17,RF,1.3631270548759433,0.053608705436589334,
anchor,dgp3,300,10,500,5,17,tree,1.3559334968362649,0.05296376557802347,
anchor,dgp3,300,10,500,5,17,depth 1,1.3531556459886054,0.04912102350789748,
anchor,dgp3,300,10,500,5,17,depth 2,1.3537289746515355,0.047760403139957094,
anchor,dgp3,300,10,500,5,17,depth 3,1.354357529734109,0.04806430573435993,
anchor,dgp3,300,10,500,5,17,selected,1.354357529734109,0.04806430573435993,depth 3
anchor,dgp3,300,10,500,5,17,oracle depth,,0.047760403139957094,
anchor,dgp3,300,10,500,5,18,RF,1.2514337306451662,0.04476216389627924,
anchor,dgp3,300,10,500,5,18,tree,1.2599557296661412,0.04400791300030894,
anchor,dgp3,300,10,500,5,18,depth 1,1.258604458478081,0.04342878625494992,
anchor,dgp3,300,10,500,5,18,depth 2,1.2561351762183373,0.04229537316947462,
anchor,dgp3,300,10,500,5,18,depth 3,1.2537225438581618,0.04134939042035219,
anchor,dgp3,300,10,500,5,18,selected,1.2537225438581618,0.04134939042035219,depth 3
anchor,dgp3,300,10,500,5,18,oracle depth,,0.04134939042035219,
anchor,dgp3,300,10,500,5,19,RF,0.9806924010479457,0.04494407631170287,
anchor,dgp3,300,10,500,5,19,tree,0.9797353358235977,0.04527191742939713,
anchor,dgp3,300,10,500,5,19,depth 1,0.9769025473584494,0.04201824985341088,
anchor,dgp3,300,10,500,5,19,depth 2,0.9760974255616234,0.040939592086996254,
anchor,dgp3,300,10,500,5,19,depth 3,0.9760123009164253,0.04100999614171972,
anchor,dgp3,300,10,500,5,19,selected,0.9760123009164253,0.04100999614171972,depth 3
anchor,dgp3,300,10,500,5,19,oracle depth,,0.040939592086996254,
anchor,dgp3,1200,10,10,5,0,RF,1.6972512298039413,0.12823657907616381,
anchor,dgp3,1200,10,10,5,0,tree,1.6464409070143489,0.08528830503372681,
anchor,dgp3,1200,10,10,5,0,depth 1,1.644384880893398,0.08148102131001823,
anchor,dgp3,1200,10,10,5,0,depth 2,1.6433097296610752,0.08243126994703359,
anchor,dgp3,1200,10,10,5,0,depth 3,1.6444633802091377,0.08377018563827904,
anchor,dgp3,1200,10,10,5,0,selected,1.6444633802091377,0.08377018563827904,depth 3
anchor,dgp3,1200,10,10,5,0,oracle depth,,0.08148102131001823,
anchor,dgp3,1200,10,10,5,1,RF,1.092399336989986,0.10859628294195563,
anchor,dgp3,1200,10,10,5,1,tree,1.0581157185759333,0.08379930825448058,
anchor,dgp3,1200,10,10,5,1,depth 1,1.0400731801503,0.066745603013109,
anchor,dgp3,1200,10,10,5,1,depth 2,1.0604923398604371,0.08272302411266017,
anchor,dgp3,1200,10,10,5,1,depth 3,1.0569795925756844,0.07913325461192493,
anchor,dgp3,1200,10,10,5,1,selected,1.0400731801503,0.066745603013109,depth 1
anchor,dgp3,1200,10,10,5,1,oracle depth,,0.066745603013109,
anchor,dgp3,1200,10,10,5,2,RF,1.3861194477505396,0.07767947817879543,
anchor,dgp3,1200,10,10,5,2,tree,1.354052800908479,0.06126431903984448,
anchor,dgp3,1200,10,10,5,2,depth 1,1.3551235610425745,0.0591502685956494,
anchor,dgp3,1200,10,10,5,2,depth 2,1.3456309021817356,0.049732401319508256,
anchor,dgp3,1200,10,10,5,2,depth 3,1.346821507086833,0.04854290567536321,
anchor,dgp3,1200,10,10,5,2,selected,1.346821507086833,0.04854290567536321,depth 3
anchor,dgp3,1200,10,10,5,2,oracle depth,,0.04854290567536321,
anchor,dgp3,1200,10,10,5,3,RF,1.182556447287359,0.10149583259043057,
anchor,dgp3,1200,10,10,5,3,tree,1.1640326226817304,0.08300603217020337,
anchor,dgp3,1200,10,10,5,3,depth 1,1.1586265557923905,0.07850343330459214,
anchor,dgp3,1200,10,10,5,3,depth 2,1.1562968824976123,0.07754887127438143,
anchor,dgp3,1200,10,10,5,3,depth 3,1.1561826517831266,0.07663767106196091,
anchor,dgp3,1200,10,10,5,3,selected,1.1562968824976123,0.07754887127438143,depth 2
anchor,dgp3,1200,10,10,5,3,oracle depth,,0.07663767106196091,
anchor,dgp3,1200,10,10,5,4,RF,1.405790086799887,0.105916463143622,
anchor,dgp3,1200,10,10,5,4,tree,1.3671494761712661,0.08006170965986607,
anchor,dgp3,1200,10,10,5,4,depth 1,1.3636083313836471,0.06927145509198933,
anchor,dgp3,1200,10,10,5,4,depth 2,1.368346484398653,0.06902885459813052,
anchor,dgp3,1200,10,10,5,4,depth 3,1.370362819737867,0.06906116316972156,
anchor,dgp3,1200,10,10,5,4,selected,1.3636083313836471,0.06927145509198933,depth 1
anchor,dgp3,1200,10,10,5,4,oracle depth,,0.06902885459813052,
anchor,dgp3,1200,10,10,5,5,RF,1.069499582003181,0.09440374182617808,
anchor,dgp3,1200,10,10,5,5,tree,1.0616718477910623,0.07890576488157791,
anchor,dgp3,1200,10,10,5,5,depth 1,1.0535543194387558,0.07199969673113281,
anchor,dgp3,1200,10,10,5,5,depth 2,1.0514115502158474,0.07231079155819324,
anchor,dgp3,1200,10,10,5,5,depth 3,1.0479238585308164,0.07033912807557682,
anchor,dgp3,1200,10,10,5,5,selected,1.0535543194387558,0.07199969673113281,depth 1
anchor,dgp3,1200,10,10,5,5,oracle depth,,0.07033912807557682,
anchor,dgp3,1200,10,10,5,6,RF,2.770080869093014,0.07362699498616732,
anchor,dgp3,1200,10,10,5,6,tree,2.7444575609258197,0.05617994810940545,
anchor,dgp3,1200,10,10,5,6,depth 1,2.7388241694062154,0.05276787779613064,
anchor,dgp3,1200,10,10,5,6,depth 2,2.7330746232546264,0.049716303208511635,
anchor,dgp3,1200,10,10,5,6,depth 3,2.7359556538040013,0.05073882854826597,
anchor,dgp3,1200,10,10,5,6,selected,2.7330746232546264,0.049716303208511635,depth 2
anchor,dgp3,1200,10,10,5,6,oracle depth,,0.049716303208511635,
anchor,dgp3,1200,10,10,5,7,RF,1.133972686033303,0.10548140260255552,
anchor,dgp3,1200,10,10,5,7,tree,1.1190239529036825,0.08230087813526855,
anchor,dgp3,1200,10,10,5,7,depth 1,1.1125304982789768,0.07503894085168408,
anchor,dgp3,1200,10,10,5,7,depth 2,1.1098016808228048,0.07191781904497763,
anchor,dgp3,1200,10,10,5,7,depth 3,1.1096429112219086,0.07377507986515565,
anchor,dgp3,1200,10,10,5,7,selected,1.1098016808228048,0.07191781904497763,depth 2
anchor,dgp3,1200,10,10,5,7,oracle depth,,0.07191781904497763,
anchor,dgp3,1200,10,10,5,8,RF,1.2166020454964925,0.07342051166989011,
anchor,dgp3,1200,10,10,5,8,tree,1.2023191541274512,0.057190448438341,
anchor,dgp3,1200,10,10,5,8,depth 1,1.1998349033610642,0.05190499955311342,
anchor,dgp3,1200,10,10,5,8,depth 2,1.20045843927445,0.05111618503530137,
anchor,dgp3,1200,10,10,5,8,depth 3,1.2002807820654027,0.051237047445856033,
anchor,dgp3,1200,10,10,5,8,selected,1.20045843927445,0.05111618503530137,depth 2
anchor,dgp3,1200,10,10,5,8,oracle depth,,0.05111618503530137,
anchor,dgp3,1200,10,10,5,9,RF,1.4370456039097117,0.06860119072871856,
anchor,dgp3,1200,10,10,5,9,tree,1.4314770900179874,0.05397995325876431,
anchor,dgp3,1200,10,10,5,9,depth 1,1.4282745801815067,0.051146372594524016,
anchor,dgp3,1200,10,10,5,9,depth 2,1.4280976839187247,0.0488291147977215,
anchor,dgp3,1200,10,10,5,9,depth 3,1.4279149017213637,0.047971314093911414,
anchor,dgp3,1200,10,10,5,9,selected,1.4279149017213637,0.047971314093911414,depth 3
anchor,dgp3,1200,10,10,5,9,oracle depth,,0.047971314093911414,
anchor,dgp3,1200,10,10,5,10,RF,1.0614171228160405,0.08642998921364245,
anchor,dgp3,1200,10,10,5,10,tree,1.0341345640868271,0.06168528277997321,
anchor,dgp3,1200,10,10,5,10,depth 1,1.0347129287489458,0.06336641073823714,
anchor,dgp3,1200,10,10,5,10,depth 2,1.034633667023479,0.06096834361275358,
anchor,dgp3,1200,10,10,5,10,depth 3,1.0337732561593007,0.05988829727998958,
anchor,dgp3,1200,10,10,5,10,selected,1.0337732561593007,0.05988829727998958,depth 3
anchor,dgp3,1200,10,10,5,10,oracle depth,,0.05988829727998958,
anchor,dgp3,1200,10,10,5,11,RF,1.1235150773993652,0.0856096623498635,
anchor,dgp3,1200,10,10,5,11,tree,1.1069016385835717,0.07109989744919003,
anchor,dgp3,1200,10,10,5,11,depth 1,1.1011749458171014,0.06539375189783556,
anchor,dgp3,1200,10,10,5,11,depth 2,1.0923784971965154,0.058490330855518094,
anchor,dgp3,1200,10,10,5,11,depth 3,1.091446038732793,0.05859910480203603,
anchor,dgp3,1200,10,10,5,11,selected,1.0923784971965154,0.058490330855518094,depth 2
anchor,dgp3,1200,10,10,5,11,oracle depth,,0.058490330855518094,
anchor,dgp3,1200,10,10,5,12,RF,1.5965821625974552,0.08376379940150652,
anchor,dgp3,1200,10,10,5,12,tree,1.5827315087517895,0.06765066946692475,
anchor,dgp3,1200,10,10,5,12,depth 1,1.5764740594757793,0.06128450588254869,
anchor,dgp3,1200,10,10,5,12,depth 2,1.5719816614505464,0.05846761637888732,
anchor,dgp3,1200,10,10,5,12,depth 3,1.5749411598893173,0.05963491695083901,
anchor,dgp3,1200,10,10,5,12,selected,1.5719816614505464,0.05846761637888732,depth 2
anchor,dgp3,1200,10,10,5,12,oracle depth,,0.05846761637888732,
anchor,dgp3,1200,10,10,5,13,RF,1.7888033112920676,0.10242812255173436,
anchor,dgp3,1200,10,10,5,13,tree,1.7845377795952202,0.08286408439394961,
anchor,dgp3,1200,10,10,5,13,depth 1,1.7720520608060584,0.07188594508272775,
anchor,dgp3,1200,10,10,5,13,depth 2,1.7655412756809006,0.06653600344797915,
anchor,dgp3,1200,10,10,5,13,depth 3,1.7631268458139349,0.06844731665210876,
anchor,dgp3,1200,10,10,5,13,selected,1.7655412756809006,0.06653600344797915,depth 2
anchor,dgp3,1200,10,10,5,13,oracle depth,,0.06653600344797915,
anchor,dgp3,1200,10,10,5,14,RF,0.9915345584590377,0.11982015259698388,
anchor,dgp3,1200,10,10,5,14,tree,0.9441867082953437,0.0749565215924869,
anchor,dgp3,1200,10,10,5,14,depth 1,0.9438616733131021,0.0726158143694314,
anchor,dgp3,1200,10,10,5,14,depth 2,0.9533667465472808,0.082334929025934,
anchor,dgp3,1200,10,10,5,14,depth 3,0.9518400254673777,0.08227124377442356,
anchor,dgp3,1200,10,10,5,14,selected,0.9441867082953437,0.0749565215924869,tree
anchor,dgp3,1200,10,10,5,14,oracle depth,,0.0726158143694314,
anchor,dgp3,1200,10,10,5,15,RF,2.4519358452205737,0.18504766770163913,
anchor,dgp3,1200,10,10,5,15,tree,2.3716860910300674,0.09559837086559014,
anchor,dgp3,1200,10,10,5,15,depth 1,2.3946966419231592,0.12284438170110316,
anchor,dgp3,1200,10,10,5,15,depth 2,2.3964158876279495,0.12762213482416948,
anchor,dgp3,1200,10,10,5,15,depth 3,2.3929814399781,0.12464725190481905,
anchor,dgp3,1200,10,10,5,15,selected,2.3716860910300674,0.09559837086559014,tree
anchor,dgp3,1200,10,10,5,15,oracle depth,,0.09559837086559014,
anchor,dgp3,1200,10,10,5,16,RF,1.5066991267550451,0.11055096152764693,
anchor,dgp3,1200,10,10,5,16,tree,1.4681079807911765,0.07411203094279636,
anchor,dgp3,1200,10,10,5,16,depth 1,1.4681730508746753,0.07310141500533869,
anchor,dgp3,1200,10,10,5,16,depth 2,1.4675903038313551,0.0726982471214007,
anchor,dgp3,1200,10,10,5,16,depth 3,1.4651551131895166,0.07013838483199519,
anchor,dgp3,1200,10,10,5,16,selected,1.4651551131895166,0.07013838483199519,depth 3
anchor,dgp3,1200,10,10,5,16,oracle depth,,0.07013838483199519,
anchor,dgp3,1200,10,10,5,17,RF,1.4411436340569128,0.06795968528253062,
anchor,dgp3,1200,10,10,5,17,tree,1.435171013512448,0.06259798333246248,
anchor,dgp3,1200,10,10,5,17,depth 1,1.4337166474358145,0.0599913651470264,
anchor,dgp3,1200,10,10,5,17,depth 2,1.4291906396857945,0.05478897967307935,
anchor,dgp3,1200,10,10,5,17,depth 3,1.4275611034583453,0.054165148654682964,
anchor,dgp3,1200,10,10,5,17,selected,1.4291906396857945,0.05478897967307935,depth 2
anchor,dgp3,1200,10,10,5,17,oracle depth,,0.054165148654682964,
anchor,dgp3,1200,10,10,5,18,RF,1.4309225227328783,0.0812082853166141,
anchor,dgp3,1200,10,10,5,18,tree,1.4178621508829627,0.07005078193530609,
anchor,dgp3,1200,10,10,5,18,depth 1,1.4141323163982376,0.06381215047091227,
anchor,dgp3,1200,10,10,5,18,depth 2,1.4148485730930838,0.06380093891241992,
anchor,dgp3,1200,10,10,5,18,depth 3,1.4144531577049633,0.0635677319122539,
anchor,dgp3,1200,10,10,5,18,selected,1.4141323163982376,0.06381215047091227,depth 1
anchor,dgp3,1200,10,10,5,18,oracle depth,,0.0635677319122539,
anchor,dgp3,1200,10,10,5,19,RF,1.3107764488248812,0.11954025353670288,
anchor,dgp3,1200,10,10,5,19,tree,1.2848655822656017,0.08768867562419098,
anchor,dgp3,1200,10,10,5,19,depth 1,1.278958719817073,0.08007191669197837,
anchor,dgp3,1200,10,10,5,19,depth 2,1.2748382908818878,0.07541561465223075,
anchor,dgp3,1200,10,10,5,19,depth 3,1.282053500352948,0.07948669670910131,
anchor,dgp3,1200,10,10,5,19,selected,1.2748382908818878,0.07541561465223075,depth 2
anchor,dgp3,1200,10,10,5,19,oracle depth,,0.07541561465223075,
anchor,dgp3,1200,10,500,5,0,RF,0.9169043658823599,0.05236749373966298,
anchor,dgp3,1200,10,500,5,0,tree,0.9143180109001199,0.04760339540085806,
anchor,dgp3,1200,10,500,5,0,depth 1,0.9071929684701542,0.040431616339780534,
anchor,dgp3,1200,10,500,5,0,depth 2,0.9056364261012648,0.03930961954841337,
anchor,dgp3,1200,10,500,5,0,depth 3,0.9057907061287642,0.03954563323837128,
anchor,dgp3,1200,10,500,5,0,selected,0.9057907061287642,0.03954563323837128,depth 3
anchor,dgp3,1200,10,500,5,0,oracle depth,,0.03930961954841337,
anchor,dgp3,1200,10,500,5,1,RF,1.7364400552497212,0.031706383583483634,
anchor,dgp3,1200,10,500,5,1,tree,1.7393809192048102,0.03905159265493474,
anchor,dgp3,1200,10,500,5,1,depth 1,1.7368328733047353,0.034334615387716545,
anchor,dgp3,1200,10,500,5,1,depth 2,1.7359394283379925,0.031618742626107074,
anchor,dgp3,1200,10,500,5,1,depth 3,1.7351429475734852,0.029874823545264016,
anchor,dgp3,1200,10,500,5,1,selected,1.7351429475734852,0.029874823545264016,depth 3
anchor,dgp3,1200,10,500,5,1,oracle depth,,0.029874823545264016,
anchor,dgp3,1200,10,500,5,2,RF,0.941153380675523,0.043949625704149356,
anchor,dgp3,1200,10,500,5,2,tree,0.9475609672234059,0.04438303788104416,
anchor,dgp3,1200,10,500,5,2,depth 1,0.943232270131219,0.04029814774484157,
anchor,dgp3,1200,10,500,5,2,depth 2,0.9406154633119959,0.03820429091670388,
anchor,dgp3,1200,10,500,5,2,depth 3,0.9389459311996331,0.03729710507298733,
anchor,dgp3,1200,10,500,5,2,selected,0.9389459311996331,0.03729710507298733,depth 3
anchor,dgp3,1200,10,500,5,2,oracle depth,,0.03729710507298733,
anchor,dgp3,1200,10,500,5,3,RF,1.1005629717813235,0.02985319334701761,
anchor,dgp3,1200,10,500,5,3,tree,1.1069966346267417,0.03422019144084796,
anchor,dgp3,1200,10,500,5,3,depth 1,1.1018329623615988,0.029556135332637522,
anchor,dgp3,1200,10,500,5,3,depth 2,1.0995220816246585,0.02754271120418607,
anchor,dgp3,1200,10,500,5,3,depth 3,1.0979358994666646,0.02649547523104226,
anchor,dgp3,1200,10,500,5,3,selected,1.0979358994666646,0.02649547523104226,depth 3
anchor,dgp3,1200,10,500,5,3,oracle depth,,0.02649547523104226,
anchor,dgp3,1200,10,500,5,4,RF,1.0424384482196754,0.055398092107937696,
anchor,dgp3,1200,10,500,5,4,tree,1.0475377557380618,0.057638491230323066,
anchor,dgp3,1200,10,500,5,4,depth 1,1.0423855835672577,0.05297730476862056,
anchor,dgp3,1200,10,500,5,4,depth 2,1.0401309755502106,0.05157741784596402,
anchor,dgp3,1200,10,500,5,4,depth 3,1.038890244647845,0.05078943554729591,
anchor,dgp3,1200,10,500,5,4,selected,1.038890244647845,0.05078943554729591,depth 3
anchor,dgp3,1200,10,500,5,4,oracle depth,,0.05078943554729591,
anchor,dgp3,1200,10,500,5,5,RF,1.0218323501962434,0.0380116407866234,
anchor,dgp3,1200,10,500,5,5,tree,1.016597813790872,0.03904903364907082,
anchor,dgp3,1200,10,500,5,5,depth 1,1.012701299835976,0.03499013097082505,
anchor,dgp3,1200,10,500,5,5,depth 2,1.0121510544546033,0.03339283040267432,
anchor,dgp3,1200,10,500,5,5,depth 3,1.0130671970523408,0.03313048297763405,
anchor,dgp3,1200,10,500,5,5,selected,1.0130671970523408,0.03313048297763405,depth 3
anchor,dgp3,1200,10,500,5,5,oracle depth,,0.03313048297763405,
anchor,dgp3,1200,10,500,5,6,RF,0.8173402905793699,0.09044885047748691,
anchor,dgp3,1200,10,500,5,6,tree,0.823988504269348,0.09128718152929491,
anchor,dgp3,1200,10,500,5,6,depth 1,0.8369574594586767,0.10556874958868559,
anchor,dgp3,1200,10,500,5,6,depth 2,0.8386341788336358,0.10591276547262313,
anchor,dgp3,1200,10,500,5,6,depth 3,0.8276154442941724,0.09506977119595181,
anchor,dgp3,1200,10,500,5,6,selected,0.823988504269348,0.09128718152929491,tree
anchor,dgp3,1200,10,500,5,6,oracle depth,,0.09128718152929491,
anchor,dgp3,1200,10,500,5,7,RF,0.9971961739829786,0.04095448845473513,
anchor,dgp3,1200,10,500,5,7,tree,0.9995147581287845,0.047175601371556734,
anchor,dgp3,1200,10,500,5,7,depth 1,0.9950205207952681,0.041375313061947444,
anchor,dgp3,1200,10,500,5,7,depth 2,0.9926897841296369,0.038004761413976275,
anchor,dgp3,1200,10,500,5,7,depth 3,0.992193612542379,0.03667621734914912,
anchor,dgp3,1200,10,500,5,7,selected,0.992193612542379,0.03667621734914912,depth 3
anchor,dgp3,1200,10,500,5,7,oracle depth,,0.03667621734914912,
anchor,dgp3,1200,10,500,5,8,RF,0.8549192449711309,0.04158182894699692,
anchor,dgp3,1200,10,500,5,8,tree,0.8644933649326637,0.042593981041525876,
anchor,dgp3,1200,10,500,5,8,depth 1,0.863707504517806,0.04293171190407931,
anchor,dgp3,1200,10,500,5,8,depth 2,0.8606246783392393,0.04113020378485717,
anchor,dgp3,1200,10,500,5,8,depth 3,0.8574312263067283,0.03895664728373405,
anchor,dgp3,1200,10,500,5,8,selected,0.8574312263067283,0.03895664728373405,depth 3
anchor,dgp3,1200,10,500,5,8,oracle depth,,0.03895664728373405,
anchor,dgp3,1200,10,500,5,9,RF,0.8983209975985257,0.029978837432201387,
anchor,dgp3,1200,10,500,5,9,tree,0.8988763171960794,0.037979118306576264,
anchor,dgp3,1200,10,500,5,9,depth 1,0.8952078299430565,0.033472935939926146,
anchor,dgp3,1200,10,500,5,9,depth 2,0.8936357372847036,0.030667677155754566,
anchor,dgp3,1200,10,500,5,9,depth 3,0.8930480279545594,0.02912663187780501,
anchor,dgp3,1200,10,500,5,9,selected,0.8930480279545594,0.02912663187780501,depth 3
anchor,dgp3,1200,10,500,5,9,oracle depth,,0.02912663187780501,
anchor,dgp3,1200,10,500,5,10,RF,1.033099629484123,0.05001823202035496,
anchor,dgp3,1200,10,500,5,10,tree,1.023955542940395,0.04358614489159457,
anchor,dgp3,1200,10,500,5,10,depth 1,1.0257701762210891,0.04523223036068842,
anchor,dgp3,1200,10,500,5,10,depth 2,1.0247116284035553,0.0434919592942224,
anchor,dgp3,1200,10,500,5,10,depth 3,1.022786509016096,0.04118657460934108,
anchor,dgp3,1200,10,500,5,10,selected,1.022786509016096,0.04118657460934108,depth 3
anchor,dgp3,1200,10,500,5,10,oracle depth,,0.04118657460934108,
anchor,dgp3,1200,10,500,5,11,RF,1.1555941814828832,0.03615246811475312,
anchor,dgp3,1200,10,500,5,11,tree,1.1740816866785175,0.05386031439529684,
anchor,dgp3,1200,10,500,5,11,depth 1,1.1676569023030248,0.04679385404187901,
anchor,dgp3,1200,10,500,5,11,depth 2,1.1636411575806769,0.04236450989966593,
anchor,dgp3,1200,10,500,5,11,depth 3,1.160697958446488,0.040245510927622824,
anchor,dgp3,1200,10,500,5,11,selected,1.160697958446488,0.040245510927622824,depth 3
anchor,dgp3,1200,10,500,5,11,oracle depth,,0.040245510927622824,
anchor,dgp3,1200,10,500,5,12,RF,1.7368625021639594,0.03802652200005495,
anchor,dgp3,1200,10,500,5,12,tree,1.7408078354664998,0.04794274066954248,
anchor,dgp3,1200,10,500,5,12,depth 1,1.737799269768417,0.0428490266723027,
anchor,dgp3,1200,10,500,5,12,depth 2,1.736579991135115,0.0399430260614521,
anchor,dgp3,1200,10,500,5,12,depth 3,1.7361169237282084,0.03807561193238463,
anchor,dgp3,1200,10,500,5,12,selected,1.7361169237282084,0.03807561193238463,depth 3
anchor,dgp3,1200,10,500,5,12,oracle depth,,0.03807561193238463,
anchor,dgp3,1200,10,500,5,13,RF,0.9967732507183894,0.027504344517005497,
anchor,dgp3,1200,10,500,5,13,tree,1.0003332854311195,0.03441841278499734,
anchor,dgp3,1200,10,500,5,13,depth 1,0.9971526023593684,0.030321935354114263,
anchor,dgp3,1200,10,500,5,13,depth 2,0.9954148155648739,0.028023049190930682,
anchor,dgp3,1200,10,500,5,13,depth 3,0.9948272924598887,0.02691043247668497,
anchor,dgp3,1200,10,500,5,13,selected,0.9948272924598887,0.02691043247668497,depth 3
anchor,dgp3,1200,10,500,5,13,oracle depth,,0.02691043247668497,
anchor,dgp3,1200,10,500,5,14,RF,1.3184578087738488,0.045247485185989984,
anchor,dgp3,1200,10,500,5,14,tree,1.3338746323375235,0.05858091651197624,
anchor,dgp3,1200,10,500,5,14,depth 1,1.3239508781438527,0.04990542955386538,
anchor,dgp3,1200,10,500,5,14,depth 2,1.321063682710986,0.0479192151306594,
anchor,dgp3,1200,10,500,5,14,depth 3,1.3193485516219758,0.047124687456625965,
anchor,dgp3,1200,10,500,5,14,selected,1.3193485516219758,0.047124687456625965,depth 3
anchor,dgp3,1200,10,500,5,14,oracle depth,,0.047124687456625965,
anchor,dgp3,1200,10,500,5,15,RF,1.0650952898086659,0.03613406219014371,
anchor,dgp3,1200,10,500,5,15,tree,1.067161059739095,0.044343278820757594,
anchor,dgp3,1200,10,500,5,15,depth 1,1.061191541292075,0.03849096341982078,
anchor,dgp3,1200,10,500,5,15,depth 2,1.0579461985634968,0.034890374532911085,
anchor,dgp3,1200,10,500,5,15,depth 3,1.057414487244791,0.03324770710627917,
anchor,dgp3,1200,10,500,5,15,selected,1.057414487244791,0.03324770710627917,depth 3
anchor,dgp3,1200,10,500,5,15,oracle depth,,0.03324770710627917,
anchor,dgp3,1200,10,500,5,16,RF,1.0397013361884648,0.0383780977232214,
anchor,dgp3,1200,10,500,5,16,tree,1.0434112785951992,0.0473274860724722,
anchor,dgp3,1200,10,500,5,16,depth 1,1.039858865169772,0.040722974810606105,
anchor,dgp3,1200,10,500,5,16,depth 2,1.038967624514797,0.03774091354545336,
anchor,dgp3,1200,10,500,5,16,depth 3,1.0389503856213984,0.036380396428342,
anchor,dgp3,1200,10,500,5,16,selected,1.0389503856213984,0.036380396428342,depth 3
anchor,dgp3,1200,10,500,5,16,oracle depth,,0.036380396428342,
